100, 3, 50
100.566, 15.1136, 32.8098
103.491, 16.9167, 35.2257
100.566, 15.1136, 32.8098
100.298, 35.9816, 18.5022
103.491, 16.9167, 35.2257
100, 3, 50
102.768, 15.0496, 20.3157
101.525, 10.6045, 35.8249
102.768, 15.0496, 20.3157
100.566, 15.1136, 32.8098
101.525, 10.6045, 35.8249
100.566, 15.1136, 32.8098
100, 3, 50
101.525, 10.6045, 35.8249
102.768, 15.0496, 20.3157
100.298, 35.9816, 18.5022
105.031, 22.2464, 24.3868
100.298, 35.9816, 18.5022
100.566, 15.1136, 32.8098
105.031, 22.2464, 24.3868
100.566, 15.1136, 32.8098
102.768, 15.0496, 20.3157
105.031, 22.2464, 24.3868
100, 100, 0
0, 100, 0
49.9202, 100.466, 1.84424
0, 100, 0
56.4008, 95.4604, 3.93228
49.9202, 100.466, 1.84424
56.4008, 95.4604, 3.93228
100, 100, 0
49.9202, 100.466, 1.84424
0, 100, 0
59.8444, 94.6184, 8.08694
42.63, 95.6641, 7.7215
59.8444, 94.6184, 8.08694
56.4008, 95.4604, 3.93228
42.63, 95.6641, 7.7215
56.4008, 95.4604, 3.93228
0, 100, 0
42.63, 95.6641, 7.7215
59.8444, 94.6184, 8.08694
100, 100, 0
74.2832, 95.6337, 3.38317
100, 100, 0
56.4008, 95.4604, 3.93228
74.2832, 95.6337, 3.38317
56.4008, 95.4604, 3.93228
59.8444, 94.6184, 8.08694
74.2832, 95.6337, 3.38317
0, 100, 0
70.2784, 71.2171, 20.4713
37.2081, 87.3451, 9.33152
70.2784, 71.2171, 20.4713
47.5893, 87.6936, 11.3055
37.2081, 87.3451, 9.33152
47.5893, 87.6936, 11.3055
0, 100, 0
37.2081, 87.3451, 9.33152
70.2784, 71.2171, 20.4713
59.8444, 94.6184, 8.08694
63.4351, 85.2022, 16.4697
59.8444, 94.6184, 8.08694
47.5893, 87.6936, 11.3055
63.4351, 85.2022, 16.4697
47.5893, 87.6936, 11.3055
70.2784, 71.2171, 20.4713
63.4351, 85.2022, 16.4697
59.8444, 94.6184, 8.08694
0, 100, 0
38.1345, 95.2774, 6.41558
0, 100, 0
47.5893, 87.6936, 11.3055
38.1345, 95.2774, 6.41558
47.5893, 87.6936, 11.3055
59.8444, 94.6184, 8.08694
38.1345, 95.2774, 6.41558
70.2784, 71.2171, 20.4713
100, 100, 0
78.6106, 86.3753, 7.57112
100, 100, 0
74.3221, 86.0339, 8.34476
78.6106, 86.3753, 7.57112
74.3221, 86.0339, 8.34476
70.2784, 71.2171, 20.4713
78.6106, 86.3753, 7.57112
100, 100, 0
59.8444, 94.6184, 8.08694
78.127, 90.917, 6.08306
59.8444, 94.6184, 8.08694
74.3221, 86.0339, 8.34476
78.127, 90.917, 6.08306
74.3221, 86.0339, 8.34476
100, 100, 0
78.127, 90.917, 6.08306
59.8444, 94.6184, 8.08694
70.2784, 71.2171, 20.4713
66.5174, 86.7043, 13.3996
70.2784, 71.2171, 20.4713
74.3221, 86.0339, 8.34476
66.5174, 86.7043, 13.3996
74.3221, 86.0339, 8.34476
59.8444, 94.6184, 8.08694
66.5174, 86.7043, 13.3996
0, 100, 0
100, 3, 50
47.2642, 56.981, 27.0643
100, 3, 50
50.6381, 53.2394, 22.9864
47.2642, 56.981, 27.0643
50.6381, 53.2394, 22.9864
0, 100, 0
47.2642, 56.981, 27.0643
100, 3, 50
55.0613, 56.0033, 20.6006
72.2551, 38.0528, 28.9448
55.0613, 56.0033, 20.6006
50.6381, 53.2394, 22.9864
72.2551, 38.0528, 28.9448
50.6381, 53.2394, 22.9864
100, 3, 50
72.2551, 38.0528, 28.9448
55.0613, 56.0033, 20.6006
0, 100, 0
32.3896, 71.9703, 13.3932
0, 100, 0
50.6381, 53.2394, 22.9864
32.3896, 71.9703, 13.3932
50.6381, 53.2394, 22.9864
55.0613, 56.0033, 20.6006
32.3896, 71.9703, 13.3932
100, 3, 50
70.2784, 71.2171, 20.4713
86.3049, 39.5744, 35.0489
70.2784, 71.2171, 20.4713
77.1182, 42.5576, 27.473
86.3049, 39.5744, 35.0489
77.1182, 42.5576, 27.473
100, 3, 50
86.3049, 39.5744, 35.0489
70.2784, 71.2171, 20.4713
55.0613, 56.0033, 20.6006
65.6002, 57.5995, 23.332
55.0613, 56.0033, 20.6006
77.1182, 42.5576, 27.473
65.6002, 57.5995, 23.332
77.1182, 42.5576, 27.473
70.2784, 71.2171, 20.4713
65.6002, 57.5995, 23.332
55.0613, 56.0033, 20.6006
100, 3, 50
79.9433, 36.9658, 30.611
100, 3, 50
77.1182, 42.5576, 27.473
79.9433, 36.9658, 30.611
77.1182, 42.5576, 27.473
55.0613, 56.0033, 20.6006
79.9433, 36.9658, 30.611
70.2784, 71.2171, 20.4713
0, 100, 0
36.7026, 85.4245, 14.6203
0, 100, 0
39.6643, 75.1447, 15.9492
36.7026, 85.4245, 14.6203
39.6643, 75.1447, 15.9492
70.2784, 71.2171, 20.4713
36.7026, 85.4245, 14.6203
0, 100, 0
55.0613, 56.0033, 20.6006
33.9104, 76.2666, 11.0505
55.0613, 56.0033, 20.6006
39.6643, 75.1447, 15.9492
33.9104, 76.2666, 11.0505
39.6643, 75.1447, 15.9492
0, 100, 0
33.9104, 76.2666, 11.0505
55.0613, 56.0033, 20.6006
70.2784, 71.2171, 20.4713
57.1692, 64.4933, 22.3672
70.2784, 71.2171, 20.4713
39.6643, 75.1447, 15.9492
57.1692, 64.4933, 22.3672
39.6643, 75.1447, 15.9492
55.0613, 56.0033, 20.6006
57.1692, 64.4933, 22.3672
100, 3, 50
100, 100, 0
98.727, 52.3869, 27.3344
100, 100, 0
97.7854, 50.8494, 27.736
98.727, 52.3869, 27.3344
97.7854, 50.8494, 27.736
100, 3, 50
98.727, 52.3869, 27.3344
100, 100, 0
93.7407, 55.541, 25.5539
99.4101, 66.6605, 16.2367
93.7407, 55.541, 25.5539
